ID,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Global_Sales
9471,NBA Ballers: Chosen One,PS3,2008,Sports,Midway Games,0.12,0,0,0.12
9472,Lovely Lisa and Friends,DS,2010,Simulation,Tomy Corporation,0.12,0,0,0.12
9473,Hasbro Family Fun Pack,XOne,2015,Misc,Ubisoft,0.1,0.02,0,0.12
9474,Shrek Smash n' Crash Racing,GC,2006,Racing,Activision,0.1,0.03,0,0.13
9475,Under Night In-Birth,PS3,2014,Fighting,Nippon Ichi Software,0.06,0.02,0.04,0.12
9476,Drakengard 2,PS2,2005,Role-Playing,Ubisoft,0.06,0.05,0,0.11
9477,Street Fighter IV,PC,N/A,Fighting,Capcom,0.07,0.04,0,0.11
9478,Grand Knights History,PSP,2011,Role-Playing,Marvelous Interactive,0,0,0.13,0.13
9479,Harvest Moon DS (jp sales),DS,2005,Simulation,Rising Star Games,0,0,0.13,0.13
9480,Summon Night: Twin Age,DS,2007,Role-Playing,Banpresto,0.07,0,0.05,0.12
9481,Sin and Punishment,N64,2000,Shooter,Nintendo,0,0,0.13,0.13
9482,NBA Jam 2000,N64,1999,Sports,Acclaim Entertainment,0.12,0.01,0,0.13
9483,Castlevania: Legacy of Darkness,N64,1999,Platform,Konami Digital Entertainment,0.06,0.02,0.05,0.13
9484,Just Dance: Disney Party,Wii,2012,Misc,Ubisoft,0.01,0.1,0,0.11
9485,Cabela's Alaskan Adventure,X360,2006,Sports,Activision,0.12,0,0,0.12
9486,Rango: The Video Game,X360,2011,Action,Electronic Arts,0.06,0.06,0,0.12
9487,Shrek Super Party,XB,2002,Misc,TDK Mediactive,0.1,0.03,0,0.13
9488,Sonic Riders,XB,2006,Racing,Sega,0.1,0.03,0,0.13
9489,Shimano Xtreme Fishing,Wii,2009,Sports,Mastiff,0.12,0,0,0.12
9490,The History Channel: Great Battles - Medieval,X360,2010,Strategy,Slitherine Software,0.08,0.04,0,0.12
9491,TRON: Evolution,PSP,2010,Action,Disney Interactive Studios,0.09,0.02,0,0.11
9492,Rally Fusion: Race of Champions,PS2,2002,Racing,Activision,0.06,0.05,0,0.11
9493,Barbie and the Three Musketeers,DS,2009,Adventure,Activision,0.12,0,0,0.12
9494,Secret Agent Clank,PSP,2008,Platform,Sony Computer Entertainment,0.04,0.03,0.04,0.11
9495,The House of the Dead,SAT,1997,Shooter,Sega,0,0,0.13,0.13
9496,DreamWorks Super Star Kartz,DS,2011,Racing,Activision,0.09,0.03,0,0.12
9498,Heroes of the Pacific,XB,2005,Simulation,Codemasters,0.1,0.03,0,0.13
9499,Smart Boy's Gameroom,DS,2007,Misc,505 Games,0.12,0,0,0.12
9500,NightCaster,XB,2002,Action,Microsoft Game Studios,0.1,0.03,0,0.13
9501,RollerCoaster Tycoon,XB,2003,Strategy,Atari,0.1,0.03,0,0.13
9502,FIFA World Cup Germany 2006,GC,2006,Sports,Electronic Arts,0.1,0.03,0,0.13
9503,Hitman 2: Silent Assassin,GC,2003,Action,Eidos Interactive,0.1,0.03,0,0.13
9504,MLB 13: The Show,PSV,2013,Sports,Sony Computer Entertainment,0.11,0,0,0.11
9505,Nicktoons: MLB,X360,2011,Sports,Take-Two Interactive,0.12,0,0,0.12
9506,Digimon Racing,GBA,2004,Racing,Namco Bandai Games,0.09,0.03,0,0.12
9507,Ape Escape 3,PS2,2005,Platform,Sony Computer Entertainment,0.06,0.05,0,0.11
9508,Green Lantern: Rise of the Manhunters,X360,2011,Action,Warner Bros. Interactive Entertainment,0.07,0.05,0,0.12
9509,"Crouching Tiger, Hidden Dragon",PS2,2003,Action,Ubisoft,0.06,0.05,0,0.11
9510,Last Bronx,SAT,1996,Fighting,Sega,0,0,0.13,0.13
9511,Iridion II,GBA,2003,Shooter,Vivendi Games,0.09,0.03,0,0.12
9512,Momotaro Douchuuki,SAT,1997,Misc,Hudson Soft,0,0,0.13,0.13
9513,Brothers: A Tale of Two Sons,PS4,2015,Adventure,505 Games,0.03,0.08,0,0.11
9514,Tom Clancy's Splinter Cell: Double Agent,Wii,2006,Action,Ubisoft,0.1,0.01,0,0.11
9515,Whiplash,PS2,2003,Racing,Eidos Interactive,0.06,0.05,0,0.11
9516,BlazBlue: Continuum Shift II,PSP,2011,Fighting,PQube,0.03,0.02,0.07,0.12
9517,Backyard Sports Football: Rookie Rush,Wii,2010,Sports,Atari,0.12,0,0,0.12
9518,Warcraft III: Reign of Chaos,PC,2002,Strategy,Vivendi Games,0.03,0.08,0,0.11
9519,Farming Simulator 2011,PC,2010,Simulation,N/A,0,0.13,0,0.13
9520,Margot's Word Brain,Wii,2008,Puzzle,Zoo Digital Publishing,0.12,0,0,0.12
9521,Spider-Man: Battle for New York,DS,2006,Platform,Activision,0.12,0,0,0.12
9522,Imagine: Fashion Designer,3DS,2011,Simulation,Ubisoft,0.1,0.02,0,0.12
9523,Pop'n Music Portable,PSP,2010,Misc,Konami Digital Entertainment,0,0,0.13,0.13
9524,Nintendo Puzzle Collection,GC,N/A,Puzzle,Unknown,0,0,0.13,0.13
9525,Borderlands: Double Game Add-On Pack,X360,2010,Shooter,Take-Two Interactive,0.1,0.02,0,0.12
9526,Otogi: Myth of Demons,XB,2002,Action,Sega,0.08,0.02,0.03,0.13
9527,The Price is Right 2010 Edition,DS,2009,Misc,Ubisoft,0.12,0,0,0.12
9528,Army Men: Soldiers of Misfortune,Wii,2008,Shooter,Zoo Games,0.12,0,0,0.12
9529,Alter Echo,PS2,2003,Shooter,THQ,0.06,0.05,0,0.11
9530,Walt Disney Pictures Presents: The Wild,GBA,2006,Platform,Disney Interactive Studios,0.09,0.03,0,0.12
9531,Puzzle de Harvest Moon,DS,2007,Puzzle,Natsume,0.12,0,0,0.12
9532,Reader Rabbit Kindergarten,Wii,2010,Misc,Graffiti,0.12,0,0,0.12
9533,Onechanbara: Bikini Samurai Squad,X360,2006,Action,D3Publisher,0.11,0.01,0,0.12
9534,Metal Max 3,DS,2010,Role-Playing,Enterbrain,0,0,0.13,0.13
9535,Rock Band Track Pack Volume 1,PS2,2008,Misc,MTV Games,0.06,0.05,0,0.11
9536,Puyo Puyo!! 20th Anniversary,3DS,2011,Puzzle,Sega,0,0,0.13,0.13
9537,Hour of Victory,X360,2007,Shooter,Midway Games,0.1,0.01,0,0.11
9538,Namco Soccer Prime Goal,PS,1995,Sports,Sony Computer Entertainment,0,0,0.12,0.12
9539,NBA 08,PS2,2007,Sports,Sony Computer Entertainment,0.06,0.05,0,0.11
9540,Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PS3,2016,Action,Square Enix,0,0,0.13,0.13
9541,Monster Hunter Frontier Online,X360,2010,Role-Playing,Capcom,0,0,0.13,0.13
9542,Green Lantern: Rise of the Manhunters,3DS,2011,Action,Warner Bros. Interactive Entertainment,0.09,0.03,0,0.12
9543,Shin Megami Tensei: Digital Devil Saga,PS2,2004,Role-Playing,Ghostlight,0.06,0.05,0,0.11
9544,7 Wonders of the Ancient World,DS,2007,Puzzle,Funsta,0.1,0.01,0,0.11
9545,Backyard Baseball '09,DS,2008,Sports,Atari,0.12,0,0,0.12
9546,Puppies 3D,3DS,2011,Misc,Ubisoft,0.08,0.04,0,0.12
9547,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution,PS2,2005,Misc,Sega,0,0,0.13,0.13
9548,Mystic Ark,SNES,1995,Role-Playing,Enix Corporation,0,0,0.13,0.13
9549,Just Cause 2,PC,2010,Action,Square Enix,0,0.1,0,0.1
9550,Ty the Tasmanian Tiger 2: Bush Rescue,GBA,2004,Platform,Electronic Arts,0.09,0.03,0,0.12
9551,Venetica,PS3,2010,Role-Playing,DTP Entertainment,0.07,0.04,0,0.11
9552,Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,2004,Action,Konami Digital Entertainment,0.1,0.03,0,0.13
9553,LEGO Racers 2,PS2,2001,Racing,Electronic Arts,0.06,0.05,0,0.11
9554,Backyard Baseball,GC,2003,Sports,Infogrames,0.1,0.03,0,0.13
9555,Transformers: War for Cybertron -- Decepticons,DS,2010,Action,Activision,0.11,0.01,0,0.12
9556,Overlord: Raising Hell,PS3,2008,Action,Codemasters,0.07,0.04,0,0.11
9557,Sega GT,DC,2000,Racing,Sega,0,0,0.13,0.13
9558,Fuse (Insomniac),X360,2013,Shooter,Electronic Arts,0.08,0.04,0,0.12
9559,Cabela's Dangerous Hunts 2009,PS3,2008,Sports,Activision Value,0.12,0,0,0.12
9560,Legends of Wrestling,GC,2002,Fighting,Acclaim Entertainment,0.1,0.03,0,0.13
9561,Space Bust-A-Move,DS,2008,Puzzle,Square Enix,0.1,0.02,0,0.12
9562,Legend of the Guardians: The Owls of Ga'Hoole,Wii,2010,Action,Warner Bros. Interactive Entertainment,0.11,0.01,0,0.12
9563,Gunstar Heroes,GEN,1992,Shooter,Sega,0,0,0.13,0.13
9564,All-Star Baseball 2004,XB,2003,Sports,Acclaim Entertainment,0.1,0.03,0,0.13
9565,Tamagotchi no Pichi Pichi Omisecchi,DS,2010,Action,Namco Bandai Games,0,0,0.13,0.13
9566,Shining Wind,PS2,2007,Role-Playing,Sega,0,0,0.13,0.13
9567,Brothers in Arms: Double Time,Wii,2008,Shooter,Ubisoft,0.11,0,0,0.11
9568,Portal Runner,PS2,2001,Platform,3DO,0.06,0.05,0,0.11
9569,Pokémon: For Ho-Oh the Bells Toll!: Game Boy Advance Video,GBA,2004,Misc,Nintendo,0.09,0.03,0,0.12
9570,Pro Evolution Soccer 2016,X360,2015,Sports,Konami Digital Entertainment,0.04,0.08,0,0.12
9571,Batman: Arkham Knight,PC,2015,Action,Warner Bros. Interactive Entertainment,0.08,0.03,0,0.11
9572,Warriors Orochi 2,PS2,2008,Action,Tecmo Koei,0.06,0.05,0,0.11
9573,Disney's Winnie the Pooh's Rumbly Tumbly Adventure,PS2,2005,Platform,Ubisoft,0.06,0.05,0,0.11
9574,Need for Speed: ProStreet,DS,2007,Racing,Electronic Arts,0.11,0.01,0,0.12
9575,Assault: Retribution,PS,1998,Action,Telstar,0.07,0.05,0,0.12
9576,Sengoku Basara 3 Utage,Wii,2011,Action,Capcom,0,0,0.13,0.13
9577,Spartan: Total Warrior,XB,2005,Action,Sega,0.1,0.03,0,0.13
9578,Gravity Rush Remastered,PS4,2015,Action,Sony Computer Entertainment,0.02,0.05,0.04,0.11
9579,Rock Band Track Pack Volume 2,PS3,2008,Misc,MTV Games,0.11,0,0,0.11
9580,City Crisis,PS2,2001,Simulation,Take-Two Interactive,0.06,0.05,0,0.11
9581,Zapper: One Wicked Cricket!,GC,2002,Platform,Infogrames,0.1,0.03,0,0.13
9582,Star Wars: Clone Wars,XB,2003,Shooter,LucasArts,0.1,0.03,0,0.13
9583,Assassination Classroom: Grand Siege on Kuro-sensei,3DS,2015,Action,Namco Bandai Games,0,0,0.13,0.13
9584,Dynasty Warriors 5 Empires,X360,2006,Action,Tecmo Koei,0.11,0.01,0,0.12
9585,High Rollers Casino,XB,2004,Misc,Mud Duck Productions,0.1,0.03,0,0.13
9586,Advent Rising,XB,2005,Action,THQ,0.1,0.03,0,0.13
9587,Surf Riders,PS,1999,Sports,Ubisoft,0.07,0.05,0,0.12
9588,Torino 2006,PS2,2006,Sports,Take-Two Interactive,0.06,0.05,0,0.11
9589,Nobunaga no Yabou: Ranseiki,PS2,2002,Strategy,Tecmo Koei,0,0,0.13,0.13
9590,Derby Stallion Advance,GBA,2002,Sports,Enterbrain,0,0,0.12,0.12
9591,PBR: Out of the Chute,Wii,2008,Sports,Crave Entertainment,0.12,0,0,0.12
9592,Monopoly Party,GC,2002,Misc,Infogrames,0.1,0.03,0,0.13
9593,LEGO Batman 2: DC Super Heroes,WiiU,2013,Action,Warner Bros. Interactive Entertainment,0.05,0.07,0,0.12
9594,Thor: God of Thunder,DS,2011,Action,Sega,0.09,0.03,0,0.12
9595,TOCA Race Driver 2: Ultimate Racing Simulator,XB,2004,Racing,Codemasters,0.09,0.03,0,0.12
9596,The Price is Right: Decades,Wii,2011,Misc,Ubisoft,0.12,0,0,0.12
9597,Snood,GBA,2001,Puzzle,"Destination Software, Inc",0.09,0.03,0,0.12
9598,The Sky Crawlers: Innocent Aces,Wii,2008,Simulation,Namco Bandai Games,0.09,0.02,0.01,0.12
9599,Avatar: The Last Airbender - Into the Inferno,DS,2008,Adventure,THQ,0.11,0.01,0,0.12
9600,Fit in Six,PS3,2011,Sports,Ubisoft,0.12,0,0,0.12
9601,Monster Jam: Urban Assault,PS2,2008,Racing,Activision,0.06,0.05,0,0.11
9602,Ice Age: Dawn of the Dinosaurs,X360,2009,Action,Activision,0.09,0.03,0,0.12
9603,DT Racer,PS2,2005,Racing,XS Games,0.06,0.05,0,0.11
9604,SimAnimals Africa,Wii,2009,Simulation,Electronic Arts,0.1,0.01,0,0.11
9605,Deepak Chopra's Leela,X360,2011,Misc,THQ,0.07,0.05,0,0.12
9606,Twister Mania,X360,2011,Misc,505 Games,0.1,0.01,0,0.11
9607,World Cup Golf: Professional Edition,PS,1995,Sports,U.S. Gold,0.07,0.05,0,0.12
9608,Black Dawn,PS,1996,Simulation,Virgin Interactive,0.07,0.05,0,0.12
9609,Soccer Tsuku: Pro Soccer Club o Tsukurou!,PS3,2013,Sports,Sega,0,0,0.13,0.13
9610,428: Fuusa Sareta Shibuya de,Wii,2008,Adventure,Sega,0,0,0.13,0.13
9611,Kelly Slater's Pro Surfer,GBA,2002,Sports,Activision,0.09,0.03,0,0.12
9612,Warriors of Might and Magic,PS,2001,Adventure,3DO,0.07,0.05,0,0.12
9613,Drome Racers,PS2,2002,Racing,Electronic Arts,0.06,0.05,0,0.11
9614,X-Men: Next Dimension,GC,2002,Fighting,Activision,0.1,0.03,0,0.13
9615,Impossible Mission,DS,2007,Platform,System 3 Arcade Software,0.12,0,0,0.12
9616,NCIS,PS3,2011,Adventure,Ubisoft,0.07,0.04,0,0.11
9617,Cabela's Dangerous Hunts 2011,DS,2010,Sports,Activision,0.12,0,0,0.12
9619,7th Dragon 2020-II,PSP,2013,Role-Playing,Sega,0,0,0.13,0.13
9622,Cloudy With a Chance of Meatballs,Wii,2009,Platform,Ubisoft,0.11,0,0,0.11
9626,Teenage Mutant Ninja Turtles: Arcade Attack,DS,2009,Action,Ubisoft,0.12,0,0,0.12
9629,Dynasty Warriors: Gundam Reborn,PSV,2013,Action,Namco Bandai Games,0,0,0.13,0.13
9634,Aikatsu! 365 Idol Days,3DS,2014,Adventure,Namco Bandai Games,0,0,0.13,0.13
9635,Petz Puppyz & Kittenz,DS,2011,Misc,Ubisoft,0.12,0,0,0.12
9637,Freedom Fighters,GC,2003,Shooter,Electronic Arts,0.1,0.03,0,0.13
9638,The Stronghold Collection,PC,2009,Strategy,Take-Two Interactive,0.03,0.08,0,0.11
9640,Transformer: Rise of the Dark Spark,PS3,2014,Action,Activision,0.04,0.05,0.01,0.1
9642,Detana TwinBee Yahho! Deluxe Pack,SAT,1995,Shooter,Konami Digital Entertainment,0,0,0.13,0.13
9645,Quantum Redshift,XB,2002,Racing,Microsoft Game Studios,0.09,0.03,0,0.12
9646,Smash Court Tennis Pro Tournament 2,PS2,2004,Sports,Sony Computer Entertainment,0.06,0.05,0,0.11
9648,Battleborn,XOne,2016,Shooter,Take-Two Interactive,0.08,0.04,0,0.12
9650,Power Pro Kun Pocket 13,DS,2010,Sports,Konami Digital Entertainment,0,0,0.13,0.13
9652,Jurassic: The Hunted,X360,2009,Shooter,Activision,0.12,0,0,0.12
9654,Conduit 2,Wii,2011,Shooter,Sega,0.07,0.04,0,0.11
9656,World Soccer Winning Eleven 2002,PS,2002,Sports,Konami Digital Entertainment,0,0,0.12,0.12
9660,Monster Truck Madness,GBA,2003,Racing,THQ,0.09,0.03,0,0.12
9661,Sonic Jam,SAT,1997,Platform,Sega,0,0,0.12,0.12
9662,Puella Magi Madoka Magica Portable,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.12,0.12
9663,Ninja Reflex,Wii,2008,Action,Electronic Arts,0.11,0.01,0,0.12
9665,Calling,Wii,2009,Adventure,Konami Digital Entertainment,0.07,0.04,0,0.11
9666,Marvel Avengers: Battle for Earth,WiiU,2012,Action,Ubisoft,0.07,0.04,0,0.11
9667,Disney's Atlantis: The Lost Empire,GBA,2001,Platform,THQ,0.09,0.03,0,0.12
9668,Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,SAT,1998,Sports,Sega,0,0,0.12,0.12
9672,NHL 2K7,PS3,2006,Sports,Take-Two Interactive,0.11,0,0,0.11
9676,SCORE International Baja 1000: The Official Game,X360,2008,Racing,Activision,0.11,0.01,0,0.12
9681,After Hours Athletes,PS3,2011,Sports,Sony Computer Entertainment,0,0.1,0,0.1
9683,Worms 3D,PS2,2003,Strategy,Sega,0.06,0.05,0,0.11
9685,Kidou Senshi Gundam Seed Battle Destiny,PSV,2012,Action,Namco Bandai Games,0,0,0.12,0.12
9688,"Kilari: Na-san, Mon Meilleur Ami",DS,2006,Simulation,Konami Digital Entertainment,0,0,0.12,0.12
9692,Galidor: Defenders of the Outer Dimension,GBA,2002,Action,Electronic Arts,0.09,0.03,0,0.12
9693,Tom Clancy's Splinter Cell Trilogy,PS3,2011,Action,Ubisoft,0,0.1,0,0.1
9698,Gundam Battle Royale,PSP,2006,Action,Namco Bandai Games,0,0,0.12,0.12
9701,NASCAR 2005: Chase for the Cup,GC,2004,Racing,Electronic Arts,0.1,0.02,0,0.12
9706,One Piece: Pirate Warriors 2,PSV,2013,Action,Namco Bandai Games,0,0,0.12,0.12
9707,NHL 2002,GBA,2002,Sports,Electronic Arts,0.09,0.03,0,0.12
9708,Disney's PK: Out of the Shadows,PS2,2002,Platform,Ubisoft,0.06,0.05,0,0.11
9709,Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,DS,2010,Role-Playing,Namco Bandai Games,0,0,0.12,0.12
9710,Karaoke Revolution,X360,2009,Misc,Konami Digital Entertainment,0.12,0,0,0.12
9712,Are You Smarter than a 5th Grader? Game Time,X360,2009,Puzzle,THQ,0.12,0,0,0.12
9715,Tom Clancy's Splinter Cell: Blacklist,WiiU,2013,Action,Ubisoft,0.05,0.07,0,0.12
9722,All Kamen Rider: Rider Generation,DS,2011,Action,Namco Bandai Games,0,0,0.12,0.12
9726,Angry Birds Star Wars,PSV,2013,Strategy,Activision,0.05,0.04,0,0.09
9727,Guardian's Crusade,PS,1998,Role-Playing,Activision,0.07,0.05,0,0.12
9730,Lemony Snicket's A Series of Unfortunate Events,XB,2004,Platform,Activision,0.09,0.03,0,0.12
9731,MotoGP 3 - Official Game of MotoGP,PS2,2003,Racing,Namco Bandai Games,0.06,0.05,0,0.11
9736,Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,3DS,2014,Misc,Namco Bandai Games,0,0,0.12,0.12
9737,Dragon Ball Z: Battle of Z,PSV,2014,Fighting,Namco Bandai Games,0,0.04,0.06,0.1
9738,Eyeshield 21: Max Devil Power,DS,2006,Role-Playing,Nintendo,0,0,0.12,0.12
9739,Summon Night 3,PSP,2012,Role-Playing,Namco Bandai Games,0,0,0.12,0.12
9741,Madden NFL 06,DS,2005,Sports,Electronic Arts,0.11,0,0,0.11
9743,Fuse (Insomniac),PS3,2013,Shooter,Electronic Arts,0.06,0.04,0,0.1
9747,WWE SmackDown vs Raw 2008,DS,2007,Fighting,THQ,0.11,0.01,0,0.12
9750,Major League Baseball 2K8 Fantasy All-Stars,DS,2008,Sports,Take-Two Interactive,0.11,0,0,0.11
9752,Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,PSP,2007,Shooter,Namco Bandai Games,0,0,0.12,0.12
9757,Red Faction II,XB,2003,Shooter,THQ,0.09,0.03,0,0.12
9760,Voodoo Vince,XB,2003,Platform,Microsoft Game Studios,0.09,0.03,0,0.12
9762,Gundam Memories: Tatakai no Kioku,PSP,2011,Action,Namco Bandai Games,0,0,0.12,0.12
9763,Megamind: Ultimate Showdown,X360,2010,Action,THQ,0.07,0.04,0,0.11
9764,Kaijuu Busters,DS,2009,Action,Namco Bandai Games,0,0,0.12,0.12
9765,Neopets Petpet Adventures: The Wand of Wishing,PSP,2006,Adventure,Sony Computer Entertainment,0.11,0,0,0.11
9767,Virtua Fighter CG Portrait Series Vol.4: Pai Chan,SAT,1995,Misc,Sega,0,0,0.12,0.12
9770,Mobile Suit Gundam Side Story: Missing Link,PS3,2014,Action,Namco Bandai Games,0,0,0.12,0.12
9772,Curious George,PS2,2006,Action,Namco Bandai Games,0.06,0.05,0,0.11
9773,Crush3D,3DS,2012,Platform,Sega,0.07,0.04,0,0.11
9774,Zathura,PS2,2005,Adventure,Take-Two Interactive,0.06,0.05,0,0.11
9777,Mountain Sports,Wii,2009,Sports,Activision,0.11,0,0,0.11
9778,Tenchu: Shadow Assassins,PSP,2009,Action,Ubisoft,0.03,0.03,0.05,0.11
9781,Making History: The Great War,PSP,2010,Strategy,Namco Bandai Games,0,0,0.12,0.12
9783,The God of War Trilogy,PS3,2010,Action,Sony Computer Entertainment,0,0.07,0.03,0.1
9787,Cel Damage,XB,2001,Racing,Electronic Arts,0.09,0.03,0,0.12
9788,Go! Sudoku,PSP,2005,Puzzle,Sony Computer Entertainment,0.11,0,0,0.11
9789,Alice: Madness Returns,PC,2011,Adventure,Electronic Arts,0,0.1,0,0.1
9790,SSX 3,GBA,2003,Sports,Electronic Arts,0.09,0.03,0,0.12
9791,My Chinese Coach,DS,2008,Misc,Ubisoft,0.11,0.01,0,0.12
9793,Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B,DS,2007,Misc,Namco Bandai Games,0,0,0.12,0.12
9796,Breakdown,XB,2004,Adventure,Electronic Arts,0.09,0.03,0,0.12
9798,Ecco the Dolphin,GEN,1992,Adventure,Sega,0,0,0.12,0.12
9801,Yard Sale Hidden Treasures: Sunnyville,DS,2010,Puzzle,Konami Digital Entertainment,0.11,0,0,0.11
9802,Harvest Moon 2 GBC,GB,1999,Simulation,Ubisoft,0,0,0.12,0.12
9804,Lost in Shadow,Wii,2010,Platform,Konami Digital Entertainment,0.1,0,0.01,0.11
9806,X2: Wolverine's Revenge,GC,2003,Platform,Activision,0.09,0.02,0,0.11
9807,McDROID,Wii,2011,Strategy,Namco Bandai Games,0,0,0.12,0.12
9810,Macross Triangle Frontier,PSP,2011,Action,Namco Bandai Games,0,0,0.12,0.12
9811,Chessmaster: The Art of Learning,PSP,2008,Misc,Ubisoft,0.11,0,0,0.11
9812,Petz Fantasy: Moonlight Magic,DS,2010,Simulation,Ubisoft,0.11,0,0,0.11
9813,Gundam Breaker 3,PSV,2016,Action,Namco Bandai Games,0,0,0.12,0.12
9815,Fat Princess: Fistful of Cake,PSP,2010,Action,Sony Computer Entertainment,0.08,0.02,0,0.1
9816,Zubo,DS,2008,Misc,Electronic Arts,0.09,0.03,0,0.12
9820,Rocket: Robot on Wheels,N64,1999,Platform,Ubisoft,0.1,0.02,0,0.12
9825,Animal Genius,DS,2007,Puzzle,Ubisoft,0.11,0,0,0.11
9826,Sega Soccer Slam,PS2,2002,Sports,Sega,0.06,0.05,0,0.11
9828,Dora the Explorer: Dora Saves the Mermaids,PS2,2008,Platform,Take-Two Interactive,0.06,0.05,0,0.11
9829,Grand Theft Auto: San Andreas,X360,2008,Action,Take-Two Interactive,0.08,0.03,0,0.11
9830,Phantasy Star Universe,X360,2006,Role-Playing,Sega,0.09,0.02,0,0.11
9832,NASCAR Unleashed,X360,2011,Racing,Activision,0.11,0,0,0.11
9833,2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,GBA,2005,Racing,THQ,0.09,0.03,0,0.12
9834,College Hoops 2K6,X360,2006,Sports,Take-Two Interactive,0.11,0,0,0.11
9836,MX vs. ATV Untamed,DS,2007,Racing,THQ,0.11,0,0,0.11
9837,Prince of Persia: Rival Swords,PSP,2007,Action,Ubisoft,0.08,0.02,0,0.1
9838,Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,PSP,2011,Fighting,Namco Bandai Games,0,0,0.12,0.12
9843,MTV Sports: Pure Ride,PS,2000,Sports,THQ,0.07,0.05,0,0.12
9844,Sonic Adventure 2,DC,2001,Platform,Sega,0,0,0.12,0.12
9847,Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,DS,2010,Strategy,Namco Bandai Games,0,0,0.12,0.12
9851,Famicom Mini: TwinBee,GBA,2004,Shooter,Konami Digital Entertainment,0,0,0.12,0.12
9855,PixelJunk Monsters Deluxe,PSP,2010,Strategy,Sony Computer Entertainment,0.11,0,0,0.11
9856,Tom Clancy's EndWar,PSP,2008,Strategy,Ubisoft,0.1,0.01,0,0.11
9858,Jikkyou Powerful Pro Yakyuu 8 Ketteiban,PS2,2001,Sports,Konami Digital Entertainment,0,0,0.12,0.12
9860,Lost Magic,DS,2006,Role-Playing,Ubisoft,0.09,0,0.02,0.11
9861,Wallace & Gromit: Curse of the Were-Rabbit,PS2,2005,Adventure,Konami Digital Entertainment,0.06,0.05,0,0.11
9862,DreamWorks Super Star Kartz,3DS,2011,Racing,Activision,0.08,0.03,0,0.11
9865,NFL Head Coach,XB,2006,Sports,Electronic Arts,0.09,0.03,0,0.12
9872,Fit in Six,Wii,2011,Sports,Ubisoft,0.11,0,0,0.11
9873,Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,PSP,2010,Shooter,Namco Bandai Games,0,0,0.12,0.12
9877,Disney's Extreme Skate Adventure,GC,2003,Sports,Activision,0.09,0.02,0,0.11
9879,NBA 2K2,GC,2002,Sports,Sega,0.09,0.02,0,0.11
9881,Monster Jam: Path of Destruction,X360,2010,Racing,Activision,0.11,0,0,0.11
9882,Everybody Dance,PS3,2011,Misc,Sony Computer Entertainment,0.11,0,0,0.11
9883,Psychonauts,XB,2005,Platform,THQ,0.09,0.03,0,0.12
9890,MLB Inside Pitch 2003,XB,2003,Sports,Microsoft Game Studios,0.09,0.03,0,0.12
9893,Marvel Trading Card Game,DS,2007,Misc,Konami Digital Entertainment,0.11,0,0,0.11
9894,One Piece: Super Grand Battle! X,3DS,2014,Fighting,Namco Bandai Games,0,0,0.12,0.12
9895,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,DS,2011,Action,THQ,0.07,0.03,0,0.1
9896,Self-Defense Training Camp,X360,2011,Sports,Ubisoft,0.08,0.03,0,0.11
9897,Battles of Prince of Persia,DS,2005,Strategy,Ubisoft,0.1,0.01,0,0.11
9900,Hatsune Miku: Project Diva X,PSV,2016,Misc,Sega,0.01,0,0.1,0.11
9901,Battle Arena Toshinden Remix,SAT,1994,Fighting,Sega,0,0,0.12,0.12
9902,Assassin's Creed Chronicles,PSV,2016,Action,Ubisoft,0.02,0.06,0.01,0.09
9905,A.C.E.: Another Century's Episode Portable,PSP,2011,Simulation,Namco Bandai Games,0,0,0.12,0.12
9909,Jikkyou Powerful Pro Yakyuu 9,GC,2002,Sports,Konami Digital Entertainment,0,0,0.11,0.11
9912,Jikkyou Powerful Pro Yakyuu 2014,PSV,2014,Sports,Konami Digital Entertainment,0,0,0.12,0.12
9913,Barbie as The Island Princess,PS2,2007,Adventure,Activision,0.06,0.04,0,0.1
9922,SD Gundam G Generation-F.I.F,PS,2001,Strategy,Namco Bandai Games,0,0,0.11,0.11
9924,Yakuza Kiwami,PS3,2016,Adventure,Sega,0,0,0.12,0.12
9927,The Walking Dead: Survival Instinct,WiiU,2013,Shooter,Activision,0.08,0.03,0,0.11
9929,Charm Girls Club: My Perfect Prom,DS,2009,Simulation,Electronic Arts,0.11,0,0,0.11
9930,DreamWorks Super Star Kartz,PS3,2011,Racing,Activision,0.06,0.03,0,0.09
